alert_id,row_index,timestamp,source_ip,destination_ip,predicted_class,true_class,confidence,simulated_campaign_id,correlation_group_id,is_correlated_campaign,kill_chain_stages_seen,matched_known_pattern,matched_pattern_similarity,priority_score,priority_bucket,effective_severity_score,own_severity_label,top_contributing_features
ALERT-00252,99119,2026-08-12 09:37:22,10.0.224.139,192.168.10.159,DoS Hulk,DoS Hulk,0.9993868405848564,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08118130848831882}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07754283598460299}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07154695826446142}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06985448302516953}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06413952617413064}]"
ALERT-00203,321629,2026-08-12 14:26:36,10.0.139.127,192.168.113.21,DoS Hulk,DoS Hulk,0.999386814338732,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07596489303443552}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06847206817885959}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06770546524791868}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06318053194809356}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06150461877262334}]"
ALERT-00191,289693,2026-08-12 09:40:59,10.0.41.62,192.168.45.142,DoS Hulk,DoS Hulk,0.9993868141203331,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.077819187966413}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07142940873698073}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06950091219842443}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06799939140535938}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06301853121390452}]"
ALERT-00180,120220,2026-08-12 13:20:54,10.0.248.14,192.168.65.241,DoS Hulk,DoS Hulk,0.9993868156264862,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07550333195685213}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06711195905916001}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0667229496522892}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06275773735648678}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06114288778511533}]"
ALERT-00230,41631,2026-08-12 14:27:20,10.0.38.99,192.168.49.236,DoS Hulk,DoS Hulk,0.9993869332307784,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07463815707239545}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06662601109410592}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06512184767524802}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06192751325024742}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05995669950630914}]"
ALERT-00145,426151,2026-08-12 14:27:54,10.0.27.179,192.168.198.78,DoS Hulk,DoS Hulk,0.9993868347203196,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08074642619480438}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.08036395074453266}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07191373709970811}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06549751770049084}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.060015884078121216}]"
ALERT-00237,388898,2026-08-12 13:56:47,10.0.89.86,192.168.142.196,DoS Hulk,DoS Hulk,0.999386815008238,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07560445242438413}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06823105392687052}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0668874624950699}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06477868350781152}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06226728073468359}]"
ALERT-00141,172617,2026-08-12 09:14:01,10.0.247.80,192.168.28.149,DoS Hulk,DoS Hulk,0.9993868258080713,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0832216440299929}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08027465762496988}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07132294400003056}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06924976486919251}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06454751434789653}]"
ALERT-00280,257268,2026-08-12 10:49:39,10.0.84.192,192.168.107.45,DoS Hulk,DoS Hulk,0.999386813871048,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0777555245593888}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0715939847817204}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06901364789783913}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06864944011153915}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.062093671440974}]"
ALERT-00217,231410,2026-08-12 09:00:37,10.0.222.132,192.168.212.253,DoS Hulk,DoS Hulk,0.9993868153223412,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07639252465078097}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0666411599406503}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06529393581356474}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06250225626574632}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.060948821213586316}]"
ALERT-00218,81218,2026-08-12 12:45:41,10.0.169.223,192.168.139.119,DoS Hulk,DoS Hulk,0.9993862292012118,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07680329033712299}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0764673687661718}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0710912499906235}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06854801651255454}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06693727577924184}]"
ALERT-00269,89250,2026-08-12 11:41:14,10.0.147.92,192.168.148.76,DoS Hulk,DoS Hulk,0.9993868721516412,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07530047626412588}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06745129339509064}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06661778853708959}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.062172132684754855}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06132375459219707}]"
ALERT-00198,119521,2026-08-12 10:17:40,10.0.39.233,192.168.69.212,DoS Hulk,DoS Hulk,0.999386814215478,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08576392674315647}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07903553317054755}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07079613344606073}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06925749733813202}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06477617538505856}]"
ALERT-00318,50573,2026-08-12 11:24:55,10.0.151.83,192.168.5.45,DoS Hulk,DoS Hulk,0.9993868446819284,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0838069215143761}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08164634074966677}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07419283359634457}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06764591456495561}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.060963042813508936}]"
ALERT-00273,437673,2026-08-12 12:12:24,10.0.199.205,192.168.59.156,DoS Hulk,DoS Hulk,0.9993868185040172,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08370085293070659}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.0805429630370948}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0714720917505897}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06819625731052315}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06487733860572123}]"
ALERT-00207,323080,2026-08-12 11:27:11,10.0.151.244,192.168.6.196,DoS Hulk,DoS Hulk,0.999386816417232,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07679561307801992}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06916591826089828}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06797230991825101}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06277518032618998}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.062104488380246625}]"
ALERT-00122,454905,2026-08-12 11:29:03,10.0.230.57,192.168.125.57,DoS Hulk,DoS Hulk,0.9993868181117316,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08432470538551254}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08023036039321522}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07178330199216053}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06698242512183544}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.0646214135807013}]"
ALERT-00209,322377,2026-08-12 11:31:54,10.0.121.133,192.168.167.114,DoS Hulk,DoS Hulk,0.999386814172234,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08443407978482131}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07989926189919119}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07383552419678308}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06926693290867816}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06472316715428991}]"
ALERT-00193,337065,2026-08-12 11:37:20,10.0.121.75,192.168.9.60,DoS Hulk,DoS Hulk,0.999386847820961,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07659513786389718}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07289120744314564}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07020733613435301}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06680826865319998}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06080197684487286}]"
ALERT-00284,25447,2026-08-12 12:04:59,10.0.248.207,192.168.76.192,DoS Hulk,DoS Hulk,0.9993868189722876,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07649898843529247}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07183082184052271}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06996597693516682}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06888930184583822}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.060708111348386065}]"
ALERT-00234,37313,2026-08-12 11:43:03,10.0.211.1,192.168.73.186,DoS Hulk,DoS Hulk,0.999386824775931,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0759930122050658}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07169266196256338}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06997561184364541}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06540945264730917}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.057831519566563634}]"
ALERT-00277,218439,2026-08-12 11:48:43,10.0.232.161,192.168.166.11,DoS Hulk,DoS Hulk,0.999386816006057,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08469225228101593}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.0787355168632425}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07149396407055587}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0686150079446745}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06372090568256207}]"
ALERT-00309,181301,2026-08-12 12:02:08,10.0.249.6,192.168.13.202,DoS Hulk,DoS Hulk,0.9993868145999258,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07673977959965309}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06762544870024137}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06579071981896023}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06186894747943424}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.060766814088450374}]"
ALERT-00211,134289,2026-08-12 12:43:00,10.0.249.24,192.168.121.90,DoS Hulk,DoS Hulk,0.9993868144450074,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08445011700462736}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08023373910322537}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07061602995725173}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06883410956527379}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06580152795210291}]"
ALERT-00294,201316,2026-08-12 11:45:02,10.0.163.211,192.168.119.233,DoS Hulk,DoS Hulk,0.9993868146964978,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08548443968382881}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.0789975641798826}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07111502505048023}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06905169288461518}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.0647417510941231}]"
ALERT-00136,497746,2026-08-12 10:23:13,10.0.52.215,192.168.6.160,DoS Hulk,DoS Hulk,0.999386836016086,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08302089973359593}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07983918467871158}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07177100160791079}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06629829340681302}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06381900305073061}]"
ALERT-00174,12463,2026-08-12 11:45:04,10.0.76.59,192.168.93.46,DoS Hulk,DoS Hulk,0.9993926134429274,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Destination Port"", ""shap_value"": 0.06821445792492697}, {""feature"": ""Init_Win_bytes_forward"", ""shap_value"": 0.054383254158591014}, {""feature"": ""Fwd Header Length"", ""shap_value"": 0.052871779528729373}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.04837816383806725}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.042848365579967886}]"
ALERT-00151,159984,2026-08-12 10:23:33,10.0.229.213,192.168.118.182,DoS Hulk,DoS Hulk,0.999387324346658,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08301207890701191}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07874725517350578}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0731731997291944}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07209943466442917}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.07067224645250578}]"
ALERT-00201,97641,2026-08-12 11:46:04,10.0.113.32,192.168.120.177,DoS Hulk,DoS Hulk,0.999386815177057,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07660661638984624}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06722642561316065}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06650101471755762}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06232498993333569}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06088586389142936}]"
ALERT-00226,394280,2026-08-12 10:24:05,10.0.119.243,192.168.31.166,DoS Hulk,DoS Hulk,0.9993868457547032,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.08251344924948584}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.08164454985503171}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07388063978803447}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06695941205567313}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06253392042527861}]"
ALERT-00208,41734,2026-08-12 10:35:40,10.0.148.11,192.168.196.194,DoS Hulk,DoS Hulk,0.9993868303967756,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07476810749424065}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07222777692016419}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07032463361049833}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06771747584998776}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06032885188305449}]"
ALERT-00335,261143,2026-08-12 11:50:41,10.0.103.107,192.168.187.25,DoS Hulk,DoS Hulk,0.9993868276323828,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0769882519543747}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0717518695644958}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06896136507701811}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06745570880775215}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06032014657473101}]"
ALERT-00170,199047,2026-08-12 10:41:06,10.0.81.31,192.168.191.138,DoS Hulk,DoS Hulk,0.9994307457002648,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Destination Port"", ""shap_value"": 0.0814823779884344}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.07738621102536919}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07447242012581626}, {""feature"": ""Init_Win_bytes_forward"", ""shap_value"": 0.06323489136692245}, {""feature"": ""FIN Flag Count"", ""shap_value"": 0.041493976500732624}]"
ALERT-00267,234589,2026-08-12 12:30:05,10.0.117.217,192.168.78.51,DoS Hulk,DoS Hulk,0.999386831760266,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07805580581525304}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07289645085516558}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.07116871009073979}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06711130035602297}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06255721296620721}]"
ALERT-00296,212125,2026-08-12 10:03:25,10.0.243.10,192.168.78.127,DoS Hulk,DoS Hulk,0.9993868205765192,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07584942950607847}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06741854963147566}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06657034477767923}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06401414896306862}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.0630472059933251}]"
ALERT-00169,410632,2026-08-12 10:45:10,10.0.79.65,192.168.60.31,DoS Hulk,DoS Hulk,0.9993868139258384,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07756099255908337}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06954913077524989}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06657445249765992}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06242809645503997}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.06041710063331597}]"
ALERT-00238,51211,2026-08-12 10:43:01,10.0.97.117,192.168.239.83,DoS Hulk,DoS Hulk,0.9993868147341648,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.0759050142529495}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06779921909207252}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06621670011368165}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06176898665935722}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.060194510865470764}]"
ALERT-00185,422849,2026-08-12 11:03:15,10.0.156.153,192.168.203.159,DoS Hulk,DoS Hulk,0.9993868162706002,,,False,,,,70.76,High,0.7,High,"[{""feature"": ""Packet Length Variance"", ""shap_value"": 0.07417695307045963}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06959167006478538}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06512059713034597}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0629888800929932}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05963448358000429}]"
